,time,apparentTemperature,dewPoint,energy,humidity,pressure,temperature,visibility,windBearing,windSpeed,precipType,icon,summary,type
4105,2012-10-25 12:30:00,12.48,11.41,0.14719565199999998,0.93,1016.25,12.48,8.53,60,5.7,rain,partly-cloudy-day,Mostly Cloudy,Weekday
4106,2012-10-25 13:00:00,12.91,11.28,0.13623913,0.9,1015.88,12.91,10.51,57,5.4,rain,partly-cloudy-day,Mostly Cloudy,Weekday
4107,2012-10-25 13:30:00,12.91,11.28,0.17076087,0.9,1015.88,12.91,10.51,57,5.4,rain,partly-cloudy-day,Mostly Cloudy,Weekday
4108,2012-10-25 14:00:00,12.89,10.67,0.183326087,0.86,1015.35,12.89,12.99,60,5.87,rain,partly-cloudy-day,Mostly Cloudy,Weekday
4109,2012-10-25 14:30:00,12.89,10.67,0.141630435,0.86,1015.35,12.89,12.99,60,5.87,rain,partly-cloudy-day,Mostly Cloudy,Weekday
4110,2012-10-25 15:00:00,12.78,9.67,0.23469565399999998,0.81,1015.1,12.78,13.07,59,6.23,rain,partly-cloudy-day,Mostly Cloudy,Weekday
4111,2012-10-25 15:30:00,12.78,9.67,0.211043478,0.81,1015.1,12.78,13.07,59,6.23,rain,partly-cloudy-day,Mostly Cloudy,Weekday
4112,2012-10-25 16:00:00,12.29,9.26,0.219521739,0.82,1015.13,12.29,13.07,59,5.41,rain,partly-cloudy-day,Mostly Cloudy,Weekday
4113,2012-10-25 16:30:00,12.29,9.26,0.228543478,0.82,1015.13,12.29,13.07,59,5.41,rain,partly-cloudy-day,Mostly Cloudy,Weekday
4114,2012-10-25 17:00:00,12.23,9.18,0.237804348,0.82,1015.38,12.23,12.38,52,5.47,rain,partly-cloudy-night,Mostly Cloudy,Weekday
4115,2012-10-25 17:30:00,12.23,9.18,0.297,0.82,1015.38,12.23,12.38,52,5.47,rain,partly-cloudy-night,Mostly Cloudy,Weekday
4116,2012-10-25 18:00:00,11.24,8.92,0.28889130399999996,0.86,1015.81,11.24,12.12,54,6.3,rain,partly-cloudy-night,Mostly Cloudy,Weekday
4117,2012-10-25 18:30:00,11.24,8.92,0.266913046,0.86,1015.81,11.24,12.12,54,6.3,rain,partly-cloudy-night,Mostly Cloudy,Weekday
4118,2012-10-25 19:00:00,10.6,8.37,0.27699999999999997,0.86,1016.11,10.6,13.07,49,5.86,rain,partly-cloudy-night,Mostly Cloudy,Weekday
4119,2012-10-25 19:30:00,10.6,8.37,0.28530435,0.86,1016.11,10.6,13.07,49,5.86,rain,partly-cloudy-night,Mostly Cloudy,Weekday
4120,2012-10-25 20:00:00,10.15,7.27,0.292630435,0.82,1016.32,10.15,12.78,49,6.12,rain,partly-cloudy-night,Mostly Cloudy,Weekday
4121,2012-10-25 20:30:00,10.15,7.27,0.310456522,0.82,1016.32,10.15,12.78,49,6.12,rain,partly-cloudy-night,Mostly Cloudy,Weekday
4122,2012-10-25 21:00:00,10.16,7.2,0.291456522,0.82,1016.4,10.16,13.08,47,5.68,rain,partly-cloudy-night,Mostly Cloudy,Weekday
4123,2012-10-25 21:30:00,10.16,7.2,0.288826087,0.82,1016.4,10.16,13.08,47,5.68,rain,partly-cloudy-night,Mostly Cloudy,Weekday
4124,2012-10-25 22:00:00,10.09,7.1,0.30445652,0.82,1016.07,10.09,12.6,48,5.5,rain,partly-cloudy-night,Mostly Cloudy,Weekday
4125,2012-10-25 22:30:00,10.09,7.1,0.241978263,0.82,1016.07,10.09,12.6,48,5.5,rain,partly-cloudy-night,Mostly Cloudy,Weekday
4126,2012-10-25 23:00:00,10.11,6.62,0.207956522,0.79,1015.71,10.11,13.44,48,5.57,rain,partly-cloudy-night,Mostly Cloudy,Weekday
4127,2012-10-25 23:30:00,10.11,6.62,0.15126087,0.79,1015.71,10.11,13.44,48,5.57,rain,partly-cloudy-night,Mostly Cloudy,Weekday
4128,2012-10-26 00:00:00,6.91,6.08,0.148543478,0.78,1015.6,9.74,13.36,47,6.01,rain,partly-cloudy-night,Partly Cloudy,Weekday
4129,2012-10-26 00:30:00,6.91,6.08,0.12141304300000001,0.78,1015.6,9.74,13.36,47,6.01,rain,partly-cloudy-night,Partly Cloudy,Weekday
4130,2012-10-26 01:00:00,6.99,6.0,0.11826087,0.78,1015.41,9.71,13.87,48,5.63,rain,partly-cloudy-night,Partly Cloudy,Weekday
4131,2012-10-26 01:30:00,6.99,6.0,0.105369565,0.78,1015.41,9.71,13.87,48,5.63,rain,partly-cloudy-night,Partly Cloudy,Weekday
4132,2012-10-26 02:00:00,6.95,5.53,0.09699999999999999,0.76,1015.04,9.64,13.5,50,5.53,rain,partly-cloudy-night,Mostly Cloudy,Weekday
4133,2012-10-26 02:30:00,6.95,5.53,0.087673913,0.76,1015.04,9.64,13.5,50,5.53,rain,partly-cloudy-night,Mostly Cloudy,Weekday
4134,2012-10-26 03:00:00,6.46,6.07,0.088173913,0.81,1014.6,9.14,12.86,49,5.14,rain,partly-cloudy-night,Mostly Cloudy,Weekday
4135,2012-10-26 03:30:00,6.46,6.07,0.09319565199999999,0.81,1014.6,9.14,12.86,49,5.14,rain,partly-cloudy-night,Mostly Cloudy,Weekday
4136,2012-10-26 04:00:00,6.26,6.58,0.08956521699999999,0.84,1014.12,9.1,13.13,46,5.56,rain,partly-cloudy-night,Mostly Cloudy,Weekday
4137,2012-10-26 04:30:00,6.26,6.58,0.118695652,0.84,1014.12,9.1,13.13,46,5.56,rain,partly-cloudy-night,Mostly Cloudy,Weekday
4138,2012-10-26 05:00:00,5.76,6.09,0.09443478300000001,0.84,1013.69,8.62,12.86,44,5.28,rain,partly-cloudy-night,Mostly Cloudy,Weekday
4139,2012-10-26 05:30:00,5.76,6.09,0.140565217,0.84,1013.69,8.62,12.86,44,5.28,rain,partly-cloudy-night,Mostly Cloudy,Weekday
4140,2012-10-26 06:00:00,6.08,6.04,0.156586957,0.82,1013.27,8.96,10.2,44,5.56,rain,partly-cloudy-night,Mostly Cloudy,Weekday
4141,2012-10-26 06:30:00,6.08,6.04,0.163913043,0.82,1013.27,8.96,10.2,44,5.56,rain,partly-cloudy-night,Mostly Cloudy,Weekday
4142,2012-10-26 07:00:00,5.61,5.56,0.207847826,0.82,1013.12,8.5,10.67,42,5.25,rain,partly-cloudy-day,Mostly Cloudy,Weekday
4143,2012-10-26 07:30:00,5.61,5.56,0.20502173899999998,0.82,1013.12,8.5,10.67,42,5.25,rain,partly-cloudy-day,Mostly Cloudy,Weekday
4144,2012-10-26 08:00:00,5.82,5.76,0.20989130399999997,0.82,1013.12,8.62,9.8,43,5.11,rain,partly-cloudy-day,Mostly Cloudy,Weekday
4145,2012-10-26 08:30:00,5.82,5.76,0.210086959,0.82,1013.12,8.62,9.8,43,5.11,rain,partly-cloudy-day,Mostly Cloudy,Weekday
4146,2012-10-26 09:00:00,5.67,5.09,0.21065217600000002,0.79,1013.12,8.51,10.51,46,5.12,rain,partly-cloudy-day,Mostly Cloudy,Weekday
4147,2012-10-26 09:30:00,5.67,5.09,0.260978261,0.79,1013.12,8.51,10.51,46,5.12,rain,partly-cloudy-day,Mostly Cloudy,Weekday
4148,2012-10-26 10:00:00,5.59,5.14,0.204543476,0.8,1012.83,8.39,11.73,45,4.97,rain,partly-cloudy-day,Mostly Cloudy,Weekday
4149,2012-10-26 10:30:00,5.59,5.14,0.1875,0.8,1012.83,8.39,11.73,45,4.97,rain,partly-cloudy-day,Mostly Cloudy,Weekday
4150,2012-10-26 11:00:00,5.68,5.42,0.24897825899999998,0.81,1012.54,8.54,12.81,41,5.19,rain,partly-cloudy-day,Mostly Cloudy,Weekday
4151,2012-10-26 11:30:00,5.68,5.42,0.248304348,0.81,1012.54,8.54,12.81,41,5.19,rain,partly-cloudy-day,Mostly Cloudy,Weekday
4152,2012-10-26 12:00:00,5.68,5.07,0.20856522,0.79,1011.97,8.49,10.14,33,5.06,rain,partly-cloudy-day,Mostly Cloudy,Weekday
4153,2012-10-26 12:30:00,5.68,5.07,0.203956522,0.79,1011.97,8.49,10.14,33,5.06,rain,partly-cloudy-day,Mostly Cloudy,Weekday
4154,2012-10-26 13:00:00,5.78,4.54,0.214565217,0.76,1011.56,8.47,11.75,35,4.73,rain,partly-cloudy-day,Mostly Cloudy,Weekday
4155,2012-10-26 13:30:00,5.78,4.54,0.229173913,0.76,1011.56,8.47,11.75,35,4.73,rain,partly-cloudy-day,Mostly Cloudy,Weekday
4156,2012-10-26 14:00:00,6.19,4.03,0.227565217,0.72,1011.08,8.78,13.0,33,4.68,rain,partly-cloudy-day,Mostly Cloudy,Weekday
4157,2012-10-26 14:30:00,6.19,4.03,0.20717391300000002,0.72,1011.08,8.78,13.0,33,4.68,rain,partly-cloudy-day,Mostly Cloudy,Weekday
4158,2012-10-26 15:00:00,6.19,4.03,0.243543478,0.72,1011.08,8.78,13.0,33,4.68,rain,partly-cloudy-day,Mostly Cloudy,Weekday
4159,2012-10-26 15:30:00,6.19,4.03,0.22982608699999998,0.72,1011.08,8.78,13.0,33,4.68,rain,partly-cloudy-day,Mostly Cloudy,Weekday
4160,2012-10-26 16:00:00,3.61,4.38,0.21584782600000002,0.83,1010.65,7.03,12.76,20,5.61,rain,partly-cloudy-day,Mostly Cloudy,Weekday
4161,2012-10-26 16:30:00,3.61,4.38,0.28021739100000004,0.83,1010.65,7.03,12.76,20,5.61,rain,partly-cloudy-day,Mostly Cloudy,Weekday
4162,2012-10-26 17:00:00,4.03,3.76,0.378565217,0.79,1010.78,7.23,12.63,17,5.23,rain,partly-cloudy-night,Mostly Cloudy,Weekday
4163,2012-10-26 17:30:00,4.03,3.76,0.362782609,0.79,1010.78,7.23,12.63,17,5.23,rain,partly-cloudy-night,Mostly Cloudy,Weekday
4164,2012-10-26 18:00:00,3.17,2.89,0.37341304299999994,0.77,1011.23,6.63,12.83,14,5.49,rain,partly-cloudy-night,Partly Cloudy,Weekday
4165,2012-10-26 18:30:00,3.17,2.89,0.318847826,0.77,1011.23,6.63,12.83,14,5.49,rain,partly-cloudy-night,Partly Cloudy,Weekday
4166,2012-10-26 19:00:00,3.03,1.77,0.296717391,0.72,1011.35,6.46,13.0,14,5.31,rain,partly-cloudy-night,Partly Cloudy,Weekday
4167,2012-10-26 19:30:00,3.03,1.77,0.309282609,0.72,1011.35,6.46,13.0,14,5.31,rain,partly-cloudy-night,Partly Cloudy,Weekday
4168,2012-10-26 20:00:00,1.62,2.02,0.285108696,0.78,1011.46,5.61,12.83,7,6.1,rain,partly-cloudy-night,Partly Cloudy,Weekday
4169,2012-10-26 20:30:00,1.62,2.02,0.279826087,0.78,1011.46,5.61,12.83,7,6.1,rain,partly-cloudy-night,Partly Cloudy,Weekday
4170,2012-10-26 21:00:00,0.95,1.93,0.255195652,0.8,1011.54,5.16,13.5,359,6.37,rain,partly-cloudy-night,Partly Cloudy,Weekday
4171,2012-10-26 21:30:00,0.95,1.93,0.262521739,0.8,1011.54,5.16,13.5,359,6.37,rain,partly-cloudy-night,Partly Cloudy,Weekday
4172,2012-10-26 22:00:00,-0.37,1.33,0.235152174,0.82,1011.53,4.19,13.29,0,6.62,rain,partly-cloudy-night,Mostly Cloudy,Weekday
4173,2012-10-26 22:30:00,-0.37,1.33,0.301586959,0.82,1011.53,4.19,13.29,0,6.62,rain,partly-cloudy-night,Mostly Cloudy,Weekday
4174,2012-10-26 23:00:00,-0.52,0.57,0.21373913,0.78,1011.58,4.01,13.5,356,6.41,rain,partly-cloudy-night,Partly Cloudy,Weekday
4175,2012-10-26 23:30:00,-0.52,0.57,0.17767391300000002,0.78,1011.58,4.01,13.5,356,6.41,rain,partly-cloudy-night,Partly Cloudy,Weekday
4176,2012-10-27 00:00:00,-1.16,0.31,0.15526087,0.8,1011.61,3.46,13.37,350,6.23,rain,partly-cloudy-night,Partly Cloudy,Weekend
4177,2012-10-27 00:30:00,-1.16,0.31,0.129652174,0.8,1011.61,3.46,13.37,350,6.23,rain,partly-cloudy-night,Partly Cloudy,Weekend
4178,2012-10-27 01:00:00,-1.36,-0.13,0.13508695699999998,0.78,1011.5,3.38,13.5,349,6.49,rain,partly-cloudy-night,Partly Cloudy,Weekend
4179,2012-10-27 01:30:00,-1.36,-0.13,0.13304347800000002,0.78,1011.5,3.38,13.5,349,6.49,rain,partly-cloudy-night,Partly Cloudy,Weekend
4180,2012-10-27 02:00:00,-2.15,-0.54,0.111369565,0.78,1011.69,2.92,13.44,347,6.97,rain,wind,Breezy and Partly Cloudy,Weekend
4181,2012-10-27 02:30:00,-2.15,-0.54,0.11152173900000001,0.78,1011.69,2.92,13.44,347,6.97,rain,wind,Breezy and Partly Cloudy,Weekend
4182,2012-10-27 03:00:00,-2.56,-0.54,0.109630435,0.8,1011.86,2.49,12.46,351,6.63,rain,partly-cloudy-night,Partly Cloudy,Weekend
4183,2012-10-27 03:30:00,-2.56,-0.54,0.11791304300000001,0.8,1011.86,2.49,12.46,351,6.63,rain,partly-cloudy-night,Partly Cloudy,Weekend
4184,2012-10-27 04:00:00,-2.02,-0.18,0.136891304,0.8,1012.21,2.93,14.0,352,6.7,rain,partly-cloudy-night,Partly Cloudy,Weekend
4185,2012-10-27 04:30:00,-2.02,-0.18,0.139565217,0.8,1012.21,2.93,14.0,352,6.7,rain,partly-cloudy-night,Partly Cloudy,Weekend
4186,2012-10-27 05:00:00,-2.04,-0.06,0.136434783,0.81,1012.79,2.84,12.59,349,6.45,rain,partly-cloudy-night,Partly Cloudy,Weekend
4187,2012-10-27 05:30:00,-2.04,-0.06,0.134717391,0.81,1012.79,2.84,12.59,349,6.45,rain,partly-cloudy-night,Partly Cloudy,Weekend
4188,2012-10-27 06:00:00,-2.33,0.29,0.143782609,0.85,1013.47,2.53,13.12,350,6.21,rain,partly-cloudy-night,Partly Cloudy,Weekend
4189,2012-10-27 06:30:00,-2.33,0.29,0.173152174,0.85,1013.47,2.53,13.12,350,6.21,rain,partly-cloudy-night,Partly Cloudy,Weekend
4190,2012-10-27 07:00:00,-2.01,0.84,0.20399999800000002,0.89,1014.22,2.54,13.28,343,5.56,rain,partly-cloudy-day,Partly Cloudy,Weekend
4191,2012-10-27 07:30:00,-2.01,0.84,0.255086957,0.89,1014.22,2.54,13.28,343,5.56,rain,partly-cloudy-day,Partly Cloudy,Weekend
4192,2012-10-27 08:00:00,-0.76,0.91,0.205326087,0.83,1015.13,3.56,13.41,346,5.63,rain,partly-cloudy-day,Partly Cloudy,Weekend
4193,2012-10-27 08:30:00,-0.76,0.91,0.22706521699999999,0.83,1015.13,3.56,13.41,346,5.63,rain,partly-cloudy-day,Partly Cloudy,Weekend
4194,2012-10-27 09:00:00,1.05,1.38,0.239086957,0.76,1015.67,5.18,12.87,348,6.17,rain,partly-cloudy-day,Partly Cloudy,Weekend
4195,2012-10-27 09:30:00,1.05,1.38,0.262891302,0.76,1015.67,5.18,12.87,348,6.17,rain,partly-cloudy-day,Partly Cloudy,Weekend
4196,2012-10-27 10:00:00,2.26,0.73,0.305195654,0.67,1016.29,6.36,12.96,342,7.02,rain,partly-cloudy-day,Partly Cloudy,Weekend
4197,2012-10-27 10:30:00,2.26,0.73,0.308152176,0.67,1016.29,6.36,12.96,342,7.02,rain,partly-cloudy-day,Partly Cloudy,Weekend
4198,2012-10-27 11:00:00,3.3,1.67,0.250304348,0.67,1016.45,7.28,13.07,344,7.46,rain,partly-cloudy-day,Partly Cloudy,Weekend
4199,2012-10-27 11:30:00,3.3,1.67,0.28291304300000003,0.67,1016.45,7.28,13.07,344,7.46,rain,partly-cloudy-day,Partly Cloudy,Weekend
4200,2012-10-27 12:00:00,3.78,2.19,0.271478261,0.68,1016.5,7.68,13.33,347,7.62,rain,partly-cloudy-day,Partly Cloudy,Weekend
4201,2012-10-27 12:30:00,3.78,2.19,0.225369565,0.68,1016.5,7.68,13.33,347,7.62,rain,partly-cloudy-day,Partly Cloudy,Weekend
4202,2012-10-27 13:00:00,3.66,3.01,0.20502173899999998,0.74,1016.66,7.41,13.52,353,6.85,rain,partly-cloudy-day,Partly Cloudy,Weekend
4203,2012-10-27 13:30:00,3.66,3.01,0.210413043,0.74,1016.66,7.41,13.52,353,6.85,rain,partly-cloudy-day,Partly Cloudy,Weekend
4204,2012-10-27 14:00:00,3.61,2.96,0.27180434800000003,0.74,1017.02,7.36,11.67,358,6.77,rain,partly-cloudy-day,Partly Cloudy,Weekend
4205,2012-10-27 14:30:00,3.61,2.96,0.311543478,0.74,1017.02,7.36,11.67,358,6.77,rain,partly-cloudy-day,Partly Cloudy,Weekend
4206,2012-10-27 15:00:00,3.51,2.99,0.25967391100000004,0.76,1017.54,7.02,12.57,355,5.89,rain,partly-cloudy-day,Mostly Cloudy,Weekend
4207,2012-10-27 15:30:00,3.51,2.99,0.257086957,0.76,1017.54,7.02,12.57,355,5.89,rain,partly-cloudy-day,Mostly Cloudy,Weekend
4208,2012-10-27 16:00:00,2.99,2.37,0.23769565199999998,0.74,1018.14,6.61,12.78,352,5.86,rain,partly-cloudy-day,Partly Cloudy,Weekend
4209,2012-10-27 16:30:00,2.99,2.37,0.24343478300000002,0.74,1018.14,6.61,12.78,352,5.86,rain,partly-cloudy-day,Partly Cloudy,Weekend
4210,2012-10-27 17:00:00,1.68,2.84,0.340739126,0.84,1018.92,5.32,13.07,349,5.11,rain,partly-cloudy-night,Partly Cloudy,Weekend
4211,2012-10-27 17:30:00,1.68,2.84,0.24789130399999998,0.84,1018.92,5.32,13.07,349,5.11,rain,partly-cloudy-night,Partly Cloudy,Weekend
4212,2012-10-27 18:00:00,1.76,2.94,0.29830435,0.86,1019.82,5.16,11.99,342,4.54,rain,partly-cloudy-night,Partly Cloudy,Weekend
4213,2012-10-27 18:30:00,1.76,2.94,0.360369565,0.86,1019.82,5.16,11.99,342,4.54,rain,partly-cloudy-night,Partly Cloudy,Weekend
4214,2012-10-27 19:00:00,1.73,2.82,0.278891304,0.89,1020.36,4.41,13.39,340,3.1,rain,clear-night,Clear,Weekend
4215,2012-10-27 19:30:00,1.73,2.82,0.350086959,0.89,1020.36,4.41,13.39,340,3.1,rain,clear-night,Clear,Weekend
4216,2012-10-27 20:00:00,1.8,2.91,0.298478261,0.88,1020.62,4.65,13.23,325,3.4,rain,clear-night,Clear,Weekend
4217,2012-10-27 20:30:00,1.8,2.91,0.29689130199999997,0.88,1020.62,4.65,13.23,325,3.4,rain,clear-night,Clear,Weekend
4218,2012-10-27 21:00:00,2.07,2.88,0.290826087,0.86,1020.87,4.96,13.41,326,3.56,rain,clear-night,Clear,Weekend
4219,2012-10-27 21:30:00,2.07,2.88,0.274326087,0.86,1020.87,4.96,13.41,326,3.56,rain,clear-night,Clear,Weekend
4220,2012-10-27 22:00:00,2.11,2.43,0.28623913,0.84,1020.92,4.87,13.24,331,3.35,rain,clear-night,Clear,Weekend
4221,2012-10-27 22:30:00,2.11,2.43,0.26067391300000003,0.84,1020.92,4.87,13.24,331,3.35,rain,clear-night,Clear,Weekend
4222,2012-10-27 23:00:00,1.92,1.91,0.231652174,0.84,1020.83,4.32,13.16,328,2.7,rain,clear-night,Clear,Weekend
4223,2012-10-27 23:30:00,1.92,1.91,0.22202174100000002,0.84,1020.83,4.32,13.16,328,2.7,rain,clear-night,Clear,Weekend
4224,2012-10-28 00:00:00,1.78,1.34,0.18273913,0.84,1020.73,3.76,12.87,312,2.13,rain,clear-night,Clear,Weekend
4225,2012-10-28 00:30:00,1.78,1.34,0.170369565,0.84,1020.73,3.76,12.87,312,2.13,rain,clear-night,Clear,Weekend
4226,2012-10-28 01:00:00,0.93,1.26,0.133521739,0.89,1020.58,2.85,12.73,279,1.94,rain,clear-night,Clear,Weekend
4227,2012-10-28 01:30:00,0.93,1.26,0.097782609,0.89,1020.58,2.85,12.73,279,1.94,rain,clear-night,Clear,Weekend
4228,2012-10-28 02:00:00,0.25,0.77,0.12326087,0.92,1020.17,1.99,13.45,262,1.69,rain,clear-night,Clear,Weekend
4229,2012-10-28 02:30:00,0.25,0.77,0.120521739,0.92,1020.17,1.99,13.45,262,1.69,rain,clear-night,Clear,Weekend
4230,2012-10-28 03:00:00,-0.12,0.6,0.098065217,0.92,1019.38,1.79,12.47,256,1.8,rain,clear-night,Clear,Weekend
4231,2012-10-28 03:30:00,-0.12,0.6,0.09267391300000001,0.92,1019.38,1.79,12.47,256,1.8,rain,clear-night,Clear,Weekend
4232,2012-10-28 04:00:00,-0.94,0.64,0.091152174,0.94,1018.92,1.43,12.31,250,2.13,rain,partly-cloudy-night,Partly Cloudy,Weekend
4233,2012-10-28 04:30:00,-0.94,0.64,0.08826087,0.94,1018.92,1.43,12.31,250,2.13,rain,partly-cloudy-night,Partly Cloudy,Weekend
4234,2012-10-28 05:00:00,-0.82,0.73,0.093717391,0.92,1018.45,1.87,13.08,246,2.51,rain,clear-night,Clear,Weekend
4235,2012-10-28 05:30:00,-0.82,0.73,0.103630435,0.92,1018.45,1.87,13.08,246,2.51,rain,clear-night,Clear,Weekend
4236,2012-10-28 06:00:00,-0.36,0.8,0.110130435,0.91,1017.75,2.06,12.87,224,2.27,rain,partly-cloudy-night,Partly Cloudy,Weekend
4237,2012-10-28 06:30:00,-0.36,0.8,0.111565217,0.91,1017.75,2.06,12.87,224,2.27,rain,partly-cloudy-night,Partly Cloudy,Weekend
4238,2012-10-28 07:00:00,-0.01,1.02,0.134282609,0.89,1017.46,2.64,13.74,231,2.62,rain,partly-cloudy-day,Partly Cloudy,Weekend
4239,2012-10-28 07:30:00,-0.01,1.02,0.159608696,0.89,1017.46,2.64,13.74,231,2.62,rain,partly-cloudy-day,Partly Cloudy,Weekend
4240,2012-10-28 08:00:00,0.06,1.29,0.23452173699999998,0.89,1017.25,3.0,13.12,225,3.06,rain,partly-cloudy-day,Mostly Cloudy,Weekend
4241,2012-10-28 08:30:00,0.06,1.29,0.26776087,0.89,1017.25,3.0,13.12,225,3.06,rain,partly-cloudy-day,Mostly Cloudy,Weekend
4242,2012-10-28 09:00:00,2.2,2.32,0.259804348,0.83,1016.63,5.03,13.07,223,3.5,rain,partly-cloudy-day,Mostly Cloudy,Weekend
4243,2012-10-28 09:30:00,2.2,2.32,0.258630435,0.83,1016.63,5.03,13.07,223,3.5,rain,partly-cloudy-day,Mostly Cloudy,Weekend
4244,2012-10-28 10:00:00,3.52,3.31,0.22471739100000002,0.8,1016.13,6.45,13.07,222,4.22,rain,partly-cloudy-day,Mostly Cloudy,Weekend
4245,2012-10-28 10:30:00,3.52,3.31,0.209108696,0.8,1016.13,6.45,13.07,222,4.22,rain,partly-cloudy-day,Mostly Cloudy,Weekend
4246,2012-10-28 11:00:00,4.05,3.97,0.300913043,0.81,1015.67,7.01,13.07,225,4.57,rain,partly-cloudy-day,Partly Cloudy,Weekend
4247,2012-10-28 11:30:00,4.05,3.97,0.266934783,0.81,1015.67,7.01,13.07,225,4.57,rain,partly-cloudy-day,Partly Cloudy,Weekend
4248,2012-10-28 12:00:00,4.37,4.67,0.24393478300000002,0.84,1014.84,7.19,13.07,227,4.37,rain,partly-cloudy-day,Partly Cloudy,Weekend
4249,2012-10-28 12:30:00,4.37,4.67,0.254543478,0.84,1014.84,7.19,13.07,227,4.37,rain,partly-cloudy-day,Partly Cloudy,Weekend
4250,2012-10-28 13:00:00,5.5,5.62,0.27180434800000003,0.84,1013.97,8.22,13.07,230,4.67,rain,partly-cloudy-day,Partly Cloudy,Weekend
4251,2012-10-28 13:30:00,5.5,5.62,0.286478261,0.84,1013.97,8.22,13.07,230,4.67,rain,partly-cloudy-day,Partly Cloudy,Weekend
4252,2012-10-28 14:00:00,6.09,6.13,0.30752173899999996,0.84,1013.17,8.7,13.31,233,4.68,rain,partly-cloudy-day,Mostly Cloudy,Weekend
4253,2012-10-28 14:30:00,6.09,6.13,0.29926087,0.84,1013.17,8.7,13.31,233,4.68,rain,partly-cloudy-day,Mostly Cloudy,Weekend
4254,2012-10-28 15:00:00,6.85,6.61,0.307717393,0.84,1012.76,9.17,13.07,232,4.3,rain,partly-cloudy-day,Partly Cloudy,Weekend
4255,2012-10-28 15:30:00,6.85,6.61,0.34408695899999997,0.84,1012.76,9.17,13.07,232,4.3,rain,partly-cloudy-day,Partly Cloudy,Weekend
4256,2012-10-28 16:00:00,6.81,6.61,0.289086957,0.84,1012.49,9.11,13.07,228,4.2,rain,partly-cloudy-day,Partly Cloudy,Weekend
4257,2012-10-28 16:30:00,6.81,6.61,0.304065217,0.84,1012.49,9.11,13.07,228,4.2,rain,partly-cloudy-day,Partly Cloudy,Weekend
4258,2012-10-28 17:00:00,6.89,6.91,0.307195652,0.86,1012.31,9.06,12.81,234,3.91,rain,partly-cloudy-night,Partly Cloudy,Weekend
4259,2012-10-28 17:30:00,6.89,6.91,0.31797826100000004,0.86,1012.31,9.06,12.81,234,3.91,rain,partly-cloudy-night,Partly Cloudy,Weekend
4260,2012-10-28 18:00:00,6.86,7.09,0.31845652399999996,0.88,1012.17,8.99,12.41,229,3.8,rain,partly-cloudy-night,Partly Cloudy,Weekend
4261,2012-10-28 18:30:00,6.86,7.09,0.27173913,0.88,1012.17,8.99,12.41,229,3.8,rain,partly-cloudy-night,Partly Cloudy,Weekend
4262,2012-10-28 19:00:00,6.31,7.04,0.273869565,0.9,1012.1,8.54,11.8,228,3.82,rain,partly-cloudy-night,Partly Cloudy,Weekend
4263,2012-10-28 19:30:00,6.31,7.04,0.269978261,0.9,1012.1,8.54,11.8,228,3.82,rain,partly-cloudy-night,Partly Cloudy,Weekend
4264,2012-10-28 20:00:00,5.76,7.13,0.272021739,0.93,1011.92,8.12,11.07,224,3.88,rain,partly-cloudy-night,Partly Cloudy,Weekend
4265,2012-10-28 20:30:00,5.76,7.13,0.261391304,0.93,1011.92,8.12,11.07,224,3.88,rain,partly-cloudy-night,Partly Cloudy,Weekend
4266,2012-10-28 21:00:00,5.54,7.17,0.263217391,0.94,1011.81,8.05,10.94,224,4.13,rain,partly-cloudy-night,Mostly Cloudy,Weekend
4267,2012-10-28 21:30:00,5.54,7.17,0.281108696,0.94,1011.81,8.05,10.94,224,4.13,rain,partly-cloudy-night,Mostly Cloudy,Weekend
4268,2012-10-28 22:00:00,5.25,7.09,0.24876087,0.96,1011.56,7.68,11.15,221,3.82,rain,partly-cloudy-night,Mostly Cloudy,Weekend
4269,2012-10-28 22:30:00,5.25,7.09,0.272956522,0.96,1011.56,7.68,11.15,221,3.82,rain,partly-cloudy-night,Mostly Cloudy,Weekend
4270,2012-10-28 23:00:00,5.26,7.07,0.318608698,0.96,1011.47,7.68,12.05,223,3.79,rain,partly-cloudy-night,Mostly Cloudy,Weekend
4271,2012-10-28 23:30:00,5.26,7.07,0.24565217399999997,0.96,1011.47,7.68,12.05,223,3.79,rain,partly-cloudy-night,Mostly Cloudy,Weekend
4272,2012-10-29 00:00:00,5.48,7.06,0.202826087,0.96,1011.22,7.67,11.49,218,3.38,rain,partly-cloudy-night,Partly Cloudy,Weekday
4273,2012-10-29 00:30:00,5.48,7.06,0.17591304100000002,0.96,1011.22,7.67,11.49,218,3.38,rain,partly-cloudy-night,Partly Cloudy,Weekday
4274,2012-10-29 01:00:00,5.47,7.03,0.13082608699999998,0.96,1010.86,7.66,13.5,217,3.38,rain,partly-cloudy-night,Partly Cloudy,Weekday
4275,2012-10-29 01:30:00,5.47,7.03,0.126347826,0.96,1010.86,7.66,13.5,217,3.38,rain,partly-cloudy-night,Partly Cloudy,Weekday
4276,2012-10-29 02:00:00,5.64,6.91,0.138369565,0.95,1010.43,7.68,13.42,214,3.12,rain,partly-cloudy-night,Partly Cloudy,Weekday
4277,2012-10-29 02:30:00,5.64,6.91,0.10308695699999999,0.95,1010.43,7.68,13.42,214,3.12,rain,partly-cloudy-night,Partly Cloudy,Weekday
